age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group
39,MALE,4,3,84,6,2,10,1,4.5,Not Subscribed,5,0,21,5,3,2
35,MALE,6,0,93,19,0,23,3,4.7,Not Subscribed,1,0,36,2,4,2
59,MALE,4,3,28,36,0,3,3,3.5,Not Subscribed,2,0,19,3,0,3
44,MALE,3,2,55,31,1,4,2,4.4,Not Subscribed,0,0,47,1,6,2
66,MALE,19,1,63,35,0,12,3,2.6,Not Subscribed,4,0,38,0,0,3
20,MALE,19,1,94,0,1,18,3,4.2,Not Subscribed,0,0,22,5,1,1
45,MALE,13,1,36,33,1,12,0,2.6,Not Subscribed,1,0,29,5,1,0
49,MALE,8,0,97,26,2,20,1,4.8,Not Subscribed,2,0,42,0,0,0
60,MALE,0,0,63,2,0,14,2,2.9,Not Subscribed,5,0,47,4,2,3
61,MALE,15,0,77,12,2,13,1,4.3,Not Subscribed,0,0,10,2,1,3
36,MALE,15,0,53,39,3,13,0,2.6,Not Subscribed,5,0,10,5,4,2
33,MALE,16,1,77,15,1,0,1,3.8,Not Subscribed,3,0,1,4,2,2
49,MALE,3,2,79,15,0,8,2,4.2,Not Subscribed,4,0,7,2,4,0
31,MALE,4,3,37,11,1,1,2,3.9,Not Subscribed,5,0,10,5,3,1
19,MALE,1,0,94,4,1,8,3,3.1,Not Subscribed,2,0,11,2,6,1
39,MALE,3,2,76,33,2,22,0,3.6,Not Subscribed,5,0,5,1,0,2
66,MALE,20,2,68,9,2,19,0,4.0,Not Subscribed,1,0,21,4,5,3
25,MALE,16,1,65,12,0,12,1,3.4,Not Subscribed,3,0,24,0,5,1
63,MALE,2,1,24,7,1,5,2,2.6,Not Subscribed,4,0,37,2,3,3
56,MALE,10,3,31,6,0,20,2,4.5,Not Subscribed,1,0,22,5,2,0
20,MALE,19,1,89,41,1,13,0,4.9,Not Subscribed,4,0,16,3,3,1
58,MALE,21,1,49,19,1,18,2,4.4,Not Subscribed,0,0,44,4,4,3
34,MALE,14,2,92,38,3,10,0,3.5,Not Subscribed,1,0,14,5,1,2
28,MALE,24,1,32,31,2,14,3,3.3,Not Subscribed,1,0,23,0,2,1
22,MALE,10,3,67,30,0,3,3,3.1,Not Subscribed,4,0,46,3,3,1
37,MALE,1,0,64,4,2,7,0,4.2,Not Subscribed,1,0,46,1,2,2
54,MALE,17,2,84,18,1,14,1,4.9,Not Subscribed,3,0,16,4,2,0
65,MALE,2,1,34,31,1,14,0,3.9,Not Subscribed,4,0,40,2,2,3
57,MALE,17,2,26,10,1,21,3,4.2,Not Subscribed,2,0,21,1,0,0
38,MALE,23,1,50,28,2,5,0,4.9,Not Subscribed,5,0,25,4,1,2
70,MALE,3,2,46,26,1,24,0,2.8,Not Subscribed,5,0,25,0,5,3
56,MALE,7,0,71,25,1,23,0,4.1,Not Subscribed,4,0,25,3,2,0
56,MALE,2,1,78,48,1,2,2,4.8,Not Subscribed,3,0,27,5,4,0
22,MALE,19,1,35,41,2,17,3,4.1,Not Subscribed,3,0,12,1,4,1
57,MALE,0,0,58,25,1,7,2,3.0,Not Subscribed,2,0,27,3,5,0
53,MALE,16,1,67,21,0,5,0,4.2,Not Subscribed,0,0,40,2,1,0
53,MALE,23,1,93,42,0,16,1,3.8,Not Subscribed,4,0,38,2,5,0
19,MALE,15,0,81,37,2,6,1,3.3,Not Subscribed,0,0,44,0,2,1
49,MALE,7,0,80,31,0,19,0,4.7,Not Subscribed,0,0,27,5,2,0
44,MALE,15,0,64,0,1,7,1,4.3,Not Subscribed,0,0,30,2,2,2
27,MALE,11,1,41,45,1,3,0,2.7,Not Subscribed,4,0,24,2,4,1
60,MALE,21,1,79,37,3,16,3,4.2,Not Subscribed,1,0,38,1,1,3
62,MALE,22,0,60,23,0,12,3,4.2,Not Subscribed,2,0,4,4,5,3
52,MALE,20,2,91,49,2,15,3,2.5,Not Subscribed,3,0,32,5,4,0
30,MALE,17,2,66,30,0,3,3,3.6,Not Subscribed,1,0,32,2,3,1
66,MALE,21,1,85,33,0,8,3,3.4,Not Subscribed,4,0,28,0,1,3
29,MALE,22,0,38,29,1,10,2,3.3,Not Subscribed,4,0,6,3,2,1
24,MALE,23,1,23,44,1,5,3,4.6,Not Subscribed,4,0,24,4,4,1
51,MALE,17,2,71,1,1,1,1,3.9,Not Subscribed,5,0,38,5,6,0
67,MALE,21,1,25,13,1,4,3,3.7,Not Subscribed,3,0,28,3,0,3
50,MALE,3,2,39,0,3,19,1,3.1,Not Subscribed,1,0,9,4,3,0
37,MALE,9,1,20,21,1,7,1,4.9,Not Subscribed,1,0,21,3,2,2
69,MALE,6,0,73,46,0,15,3,4.7,Not Subscribed,4,0,31,3,4,3
60,MALE,0,0,63,45,0,15,0,2.9,Not Subscribed,3,0,18,2,5,3
21,MALE,6,0,94,41,3,5,1,4.1,Not Subscribed,1,0,5,1,6,1
44,MALE,2,1,94,40,0,11,0,4.0,Not Subscribed,3,0,22,1,0,2
26,MALE,15,0,71,28,0,20,2,2.7,Not Subscribed,5,0,37,4,1,1
40,MALE,8,0,77,40,1,15,1,4.0,Not Subscribed,0,0,22,3,4,2
41,MALE,15,0,66,37,1,1,0,2.5,Not Subscribed,3,0,36,4,3,2
62,MALE,14,2,23,48,1,20,2,4.5,Not Subscribed,2,0,23,4,0,3
39,MALE,23,1,60,4,1,21,1,3.9,Not Subscribed,1,0,44,3,6,2
53,MALE,0,0,72,38,0,6,1,4.9,Not Subscribed,0,0,25,0,0,0
24,MALE,2,1,35,0,0,8,3,3.3,Not Subscribed,0,0,40,4,5,1
41,MALE,15,0,31,35,1,3,0,3.8,Not Subscribed,1,0,12,4,6,2
19,MALE,21,1,33,12,0,2,2,2.9,Not Subscribed,4,0,14,5,4,1
36,MALE,8,0,95,41,1,6,2,4.0,Not Subscribed,0,0,14,3,4,2
21,MALE,5,1,68,0,1,15,0,4.1,Not Subscribed,5,0,10,3,0,1
25,MALE,4,3,87,15,1,22,1,3.1,Not Subscribed,5,0,17,0,2,1
65,MALE,16,1,64,2,3,24,3,4.6,Not Subscribed,1,0,24,3,3,3
42,MALE,16,1,74,21,1,1,3,4.6,Not Subscribed,3,0,31,0,5,2
40,MALE,11,1,62,24,0,19,1,2.6,Not Subscribed,0,0,36,1,0,2
58,MALE,21,1,97,17,1,3,3,5.0,Not Subscribed,0,0,38,4,2,3
40,MALE,14,2,47,6,0,15,0,2.9,Not Subscribed,0,0,23,3,3,2
62,MALE,2,1,83,6,1,5,3,3.5,Not Subscribed,0,0,47,4,1,3
38,MALE,16,1,82,36,1,13,1,3.7,Not Subscribed,0,0,20,5,6,2
37,MALE,22,0,26,47,0,1,0,2.9,Not Subscribed,5,0,41,5,4,2
65,MALE,10,3,81,8,1,14,3,4.3,Not Subscribed,2,0,44,0,3,3
55,MALE,5,1,44,28,0,0,1,3.2,Not Subscribed,5,0,31,1,4,0
43,MALE,22,0,88,36,1,15,3,4.2,Not Subscribed,3,0,11,2,1,2
43,MALE,3,2,76,36,1,16,3,4.2,Not Subscribed,4,0,25,4,1,2
45,MALE,15,0,89,43,1,3,3,3.8,Not Subscribed,2,0,31,1,6,0
64,MALE,18,1,22,24,1,11,0,4.4,Not Subscribed,4,0,40,3,6,3
28,MALE,18,1,33,47,0,5,3,3.1,Not Subscribed,0,0,23,2,1,1
69,MALE,11,1,97,4,3,19,0,5.0,Not Subscribed,4,0,5,3,5,3
54,MALE,15,0,57,4,1,9,3,4.7,Not Subscribed,4,0,26,4,6,0
52,MALE,18,1,38,12,1,0,2,3.0,Not Subscribed,1,0,11,2,1,0
23,MALE,20,2,55,10,3,1,0,4.2,Not Subscribed,3,0,44,3,2,1
26,MALE,12,0,37,46,0,24,1,3.0,Not Subscribed,5,0,47,1,2,1
48,MALE,17,2,43,48,1,12,2,3.7,Not Subscribed,2,0,46,4,4,0
49,MALE,9,1,96,45,1,5,2,2.7,Not Subscribed,2,0,35,1,2,0
53,MALE,10,3,51,36,1,16,3,4.3,Not Subscribed,0,0,8,0,1,0
69,MALE,18,1,95,37,3,22,0,2.7,Not Subscribed,0,0,30,0,6,3
26,MALE,21,1,26,45,1,10,2,3.7,Not Subscribed,3,0,14,2,1,1
21,MALE,4,3,34,10,3,10,0,4.3,Not Subscribed,4,0,30,0,6,1
59,MALE,14,2,83,26,2,1,2,4.0,Not Subscribed,3,0,26,2,2,3
21,MALE,0,0,24,1,1,13,0,3.3,Not Subscribed,4,0,32,5,3,1
22,MALE,13,1,69,21,2,9,0,4.0,Not Subscribed,3,0,47,1,2,1
26,MALE,23,1,40,32,1,2,0,2.7,Not Subscribed,3,0,11,2,2,1
41,MALE,10,3,87,32,2,8,3,4.2,Not Subscribed,2,0,28,4,0,2
37,MALE,20,2,46,22,0,16,1,4.6,Not Subscribed,4,0,2,3,2,2
30,MALE,12,0,82,9,1,15,3,4.8,Not Subscribed,5,0,45,2,6,1
49,MALE,0,0,81,47,1,17,2,2.8,Not Subscribed,2,0,7,2,2,0
49,MALE,12,0,57,7,1,15,3,4.5,Not Subscribed,3,0,28,0,1,0
58,MALE,17,2,49,33,2,13,2,3.0,Not Subscribed,0,0,34,0,5,3
70,MALE,10,3,42,8,1,13,0,4.6,Not Subscribed,2,0,26,3,2,3
27,MALE,10,3,26,36,1,17,1,3.3,Not Subscribed,4,0,45,1,5,1
65,MALE,24,1,38,11,1,22,1,4.4,Not Subscribed,3,0,34,3,0,3
57,MALE,20,2,57,45,3,12,2,4.4,Not Subscribed,4,0,47,2,3,0
20,MALE,10,3,100,33,3,23,2,4.3,Not Subscribed,1,0,42,1,5,1
34,MALE,9,1,73,0,2,13,0,3.4,Not Subscribed,1,0,27,0,2,2
59,MALE,10,3,66,10,1,15,3,2.8,Not Subscribed,5,0,43,5,4,3
54,MALE,24,1,73,36,1,2,1,3.4,Not Subscribed,4,0,16,1,1,0
36,MALE,6,0,45,43,1,3,1,5.0,Not Subscribed,5,0,40,2,4,2
21,MALE,20,2,27,10,2,1,0,4.5,Not Subscribed,2,0,29,1,1,1
52,MALE,24,1,24,6,1,24,0,2.7,Not Subscribed,5,0,38,2,5,0
43,MALE,20,2,59,49,3,11,3,3.4,Not Subscribed,5,0,34,2,6,2
32,MALE,11,1,20,7,2,5,3,3.4,Not Subscribed,1,0,30,5,6,2
55,MALE,7,0,44,3,1,12,2,2.8,Not Subscribed,4,0,45,0,0,0
31,MALE,21,1,90,13,1,18,1,4.7,Not Subscribed,4,0,47,0,0,1
45,MALE,12,0,36,4,1,1,0,4.7,Not Subscribed,2,0,5,2,4,0
53,MALE,2,1,95,49,0,22,3,4.7,Not Subscribed,2,0,50,3,1,0
24,MALE,0,0,30,40,1,8,1,3.4,Not Subscribed,0,0,24,0,1,1
47,MALE,15,0,65,47,2,6,0,3.7,Not Subscribed,1,0,15,3,1,0
63,MALE,15,0,96,41,1,3,2,4.1,Not Subscribed,5,0,50,1,6,3
38,MALE,16,1,65,1,0,15,1,2.9,Not Subscribed,0,0,7,2,4,2
59,MALE,13,1,47,40,0,15,0,3.2,Not Subscribed,5,0,10,5,3,3
54,MALE,8,0,25,41,2,22,0,3.0,Not Subscribed,2,0,38,4,1,0
26,MALE,4,3,56,0,2,22,0,4.1,Not Subscribed,1,0,31,5,3,1
68,MALE,24,1,76,32,1,11,0,4.5,Not Subscribed,4,0,7,5,5,3
41,MALE,21,1,60,35,1,17,0,3.4,Not Subscribed,5,0,27,5,4,2
68,MALE,16,1,67,31,0,17,3,4.1,Not Subscribed,1,0,45,0,2,3
21,MALE,23,1,95,14,3,5,1,4.6,Not Subscribed,5,0,13,1,0,1
32,MALE,6,0,72,1,1,11,3,4.6,Not Subscribed,1,0,33,5,0,2
20,MALE,1,0,98,1,0,10,1,3.4,Not Subscribed,1,0,25,1,2,1
59,MALE,11,1,83,26,1,8,3,3.3,Not Subscribed,0,0,5,4,4,3
53,MALE,7,0,37,7,1,12,0,3.6,Not Subscribed,0,0,23,1,5,0
66,MALE,24,1,85,42,0,21,0,4.6,Not Subscribed,2,0,17,0,6,3
47,MALE,21,1,36,24,0,22,0,4.3,Not Subscribed,0,0,14,1,6,0
58,MALE,11,1,36,18,2,10,3,4.0,Not Subscribed,5,0,28,2,0,3
28,MALE,15,0,86,37,0,18,2,4.8,Not Subscribed,3,0,19,2,6,1
68,MALE,13,1,99,24,3,14,1,4.3,Not Subscribed,4,0,31,0,1,3
60,MALE,2,1,21,23,3,9,2,3.3,Not Subscribed,4,0,25,1,1,3
47,MALE,10,3,84,10,0,20,3,2.8,Not Subscribed,1,0,4,1,1,0
18,MALE,14,2,63,42,1,3,1,4.4,Not Subscribed,2,0,20,0,6,1
32,MALE,18,1,84,40,2,16,2,3.7,Not Subscribed,1,0,37,1,0,2
27,MALE,18,1,72,29,1,10,1,3.6,Not Subscribed,1,0,28,2,0,1
65,MALE,19,1,21,6,0,5,3,3.7,Not Subscribed,0,0,6,5,6,3
68,MALE,14,2,92,19,1,24,0,5.0,Not Subscribed,4,0,27,4,0,3
55,MALE,2,1,72,2,3,16,0,2.7,Not Subscribed,3,0,29,2,3,0
30,MALE,14,2,83,35,1,7,1,4.3,Not Subscribed,5,0,1,1,0,1
24,MALE,16,1,73,43,1,15,2,4.1,Not Subscribed,4,0,31,2,0,1
57,MALE,21,1,98,3,1,18,3,2.6,Not Subscribed,3,0,28,1,5,0
23,MALE,24,1,76,32,1,13,0,3.2,Not Subscribed,5,0,19,0,5,1
69,MALE,5,1,43,4,2,10,2,3.5,Not Subscribed,3,0,36,5,4,3
60,MALE,8,0,60,5,1,21,2,3.7,Not Subscribed,3,0,28,1,4,3
25,MALE,6,0,40,4,0,21,1,3.8,Not Subscribed,0,0,29,4,6,1
18,MALE,21,1,93,44,2,12,3,4.8,Not Subscribed,0,0,9,0,2,1
37,MALE,5,1,98,15,2,13,0,4.2,Not Subscribed,4,0,26,2,2,2
61,MALE,21,1,91,34,3,12,2,2.9,Not Subscribed,3,0,7,2,3,3
41,MALE,1,0,92,29,3,5,0,2.9,Not Subscribed,2,0,35,3,6,2
69,MALE,7,0,87,2,2,15,3,4.8,Not Subscribed,3,0,46,2,2,3
32,MALE,19,1,96,2,2,20,0,2.9,Not Subscribed,4,0,8,3,4,2
60,MALE,9,1,97,28,1,8,2,4.8,Not Subscribed,0,0,50,1,2,3
43,MALE,2,1,55,17,1,0,1,4.6,Not Subscribed,0,0,37,0,0,2
61,MALE,11,1,58,42,0,11,1,4.4,Not Subscribed,5,0,6,2,3,3
57,MALE,3,2,21,25,0,22,1,3.0,Not Subscribed,3,0,16,4,1,0
56,MALE,7,0,82,28,3,4,2,4.4,Not Subscribed,1,0,30,4,4,0
66,MALE,4,3,34,40,1,8,3,3.9,Not Subscribed,1,0,50,5,5,3
52,MALE,2,1,78,25,1,7,1,4.0,Not Subscribed,2,0,5,1,2,0
63,MALE,7,0,47,32,1,11,1,2.5,Not Subscribed,1,0,15,0,4,3
50,MALE,22,0,96,40,2,19,2,4.1,Not Subscribed,3,0,34,0,1,0
21,MALE,21,1,23,18,2,0,0,4.8,Not Subscribed,0,0,6,5,2,1
42,MALE,17,2,27,35,2,15,3,2.6,Not Subscribed,5,0,26,3,0,2
40,MALE,0,0,37,26,3,14,1,3.1,Not Subscribed,2,0,34,2,2,2
67,MALE,15,0,79,12,2,24,2,3.2,Not Subscribed,5,0,37,2,6,3
35,MALE,0,0,40,5,1,22,2,4.2,Not Subscribed,4,0,28,0,0,2
18,MALE,4,3,39,20,2,8,0,2.6,Not Subscribed,3,0,38,1,3,1
52,MALE,9,1,73,17,0,16,2,3.1,Not Subscribed,3,0,2,1,5,0
59,MALE,6,0,84,20,1,22,0,2.9,Not Subscribed,5,0,32,1,1,3
49,MALE,18,1,94,47,1,22,0,4.6,Not Subscribed,2,0,30,5,1,0
46,MALE,19,1,47,11,0,16,1,4.1,Not Subscribed,4,0,17,4,2,0
69,MALE,3,2,77,34,1,22,2,2.5,Not Subscribed,5,0,5,3,1,3
56,MALE,18,1,94,38,1,21,3,4.0,Not Subscribed,5,0,31,1,1,0
27,MALE,7,0,75,12,1,5,2,3.5,Not Subscribed,1,0,43,4,5,1
57,MALE,5,1,82,31,3,14,1,4.4,Not Subscribed,2,0,19,5,0,0
58,MALE,17,2,36,17,1,5,0,2.9,Not Subscribed,5,0,32,2,2,3
23,MALE,20,2,90,4,3,9,1,3.1,Not Subscribed,0,0,5,3,1,1
19,MALE,21,1,48,46,1,1,1,4.4,Not Subscribed,2,0,9,0,5,1
40,MALE,10,3,42,40,0,17,3,4.4,Not Subscribed,4,0,48,2,6,2
54,MALE,0,0,33,11,1,5,2,2.7,Not Subscribed,5,0,1,4,5,0
50,MALE,21,1,63,33,1,8,2,4.9,Not Subscribed,2,0,20,2,4,0
69,MALE,7,0,53,46,0,20,3,3.5,Not Subscribed,0,0,42,1,0,3
42,MALE,8,0,37,1,0,20,1,4.8,Not Subscribed,2,0,45,4,1,2
37,MALE,2,1,92,15,1,11,2,4.2,Not Subscribed,0,0,41,1,4,2
46,MALE,18,1,73,43,3,3,1,4.6,Not Subscribed,4,0,36,3,5,0
64,MALE,16,1,38,49,0,14,1,2.9,Not Subscribed,4,0,10,5,0,3
20,MALE,3,2,51,18,3,2,0,4.0,Not Subscribed,5,0,31,5,0,1
40,MALE,10,3,90,21,0,11,1,4.9,Not Subscribed,4,0,21,2,5,2
64,MALE,10,3,56,12,0,11,2,3.1,Not Subscribed,3,0,16,1,2,3
29,MALE,7,0,33,22,1,11,0,4.4,Not Subscribed,4,0,18,4,2,1
20,MALE,1,0,53,20,2,13,3,2.5,Not Subscribed,0,0,20,3,6,1
43,MALE,7,0,24,29,2,5,1,3.4,Not Subscribed,1,0,21,0,0,2
60,MALE,4,3,59,15,1,17,1,3.7,Not Subscribed,1,0,23,2,5,3
39,MALE,23,1,72,16,1,17,3,4.2,Not Subscribed,4,0,20,4,6,2
47,MALE,18,1,28,38,2,15,1,3.4,Not Subscribed,1,0,30,4,1,0
19,MALE,13,1,36,12,1,6,0,3.6,Not Subscribed,1,0,33,0,2,1
52,MALE,12,0,47,0,2,15,0,4.7,Not Subscribed,0,0,31,3,4,0
34,MALE,6,0,62,41,1,11,1,4.7,Not Subscribed,3,0,48,0,4,2
25,MALE,19,1,98,20,2,5,1,3.6,Not Subscribed,2,0,28,3,6,1
43,MALE,14,2,28,42,1,22,2,4.6,Not Subscribed,2,0,7,1,2,2
55,MALE,21,1,86,26,2,4,2,2.6,Not Subscribed,3,0,4,3,6,0
66,MALE,12,0,46,37,2,2,2,3.1,Not Subscribed,4,0,49,1,1,3
41,MALE,22,0,42,45,3,18,0,3.2,Not Subscribed,2,0,22,1,6,2
47,MALE,4,3,80,44,2,17,3,3.9,Not Subscribed,1,0,39,0,3,0
51,MALE,1,0,39,35,0,7,1,4.9,Not Subscribed,1,0,45,4,2,0
44,MALE,4,3,49,18,1,17,2,4.1,Not Subscribed,0,0,30,4,3,2
18,MALE,15,0,32,29,1,19,2,4.2,Not Subscribed,3,0,33,2,1,1
33,MALE,14,2,73,20,1,17,0,4.1,Not Subscribed,3,0,24,1,1,2
24,MALE,1,0,42,29,1,4,2,3.9,Not Subscribed,2,0,11,3,5,1
33,MALE,15,0,58,46,1,19,1,2.7,Not Subscribed,3,0,13,5,2,2
61,MALE,12,0,22,3,1,23,3,3.7,Not Subscribed,1,0,27,4,0,3
27,MALE,15,0,56,47,0,15,1,2.7,Not Subscribed,3,0,30,4,1,1
46,MALE,13,1,70,7,1,18,1,2.5,Not Subscribed,3,0,39,5,5,0
38,MALE,17,2,50,42,0,13,1,3.9,Not Subscribed,2,0,10,3,0,2
63,MALE,3,2,21,42,0,7,2,3.0,Not Subscribed,1,0,4,2,5,3
47,MALE,10,3,97,23,1,0,2,3.2,Not Subscribed,0,0,16,1,6,0
42,MALE,0,0,63,42,0,16,3,3.8,Not Subscribed,4,0,34,2,4,2
41,MALE,10,3,60,45,1,18,0,2.7,Not Subscribed,4,0,11,3,2,2
53,MALE,3,2,52,28,3,15,0,3.0,Not Subscribed,5,0,30,3,3,0
29,MALE,17,2,32,22,1,12,3,4.1,Not Subscribed,3,0,40,3,0,1
61,MALE,1,0,48,19,3,17,1,3.2,Not Subscribed,0,0,13,2,0,3
69,MALE,12,0,25,44,1,12,2,4.5,Not Subscribed,5,0,28,5,2,3
51,MALE,12,0,68,15,1,7,2,4.3,Not Subscribed,5,0,49,3,1,0
24,MALE,13,1,74,11,1,7,0,3.5,Not Subscribed,4,0,23,2,6,1
24,MALE,24,1,88,25,3,11,0,3.1,Not Subscribed,4,0,4,0,5,1
70,MALE,18,1,23,35,0,5,1,3.9,Not Subscribed,4,0,17,4,3,3
49,MALE,9,1,32,4,1,19,0,2.7,Not Subscribed,1,0,24,4,3,0
48,MALE,1,0,71,23,2,8,3,4.0,Not Subscribed,2,0,21,3,2,0
58,MALE,3,2,62,4,1,22,1,2.7,Not Subscribed,3,0,17,3,1,3
32,MALE,9,1,20,31,0,11,1,2.7,Not Subscribed,2,0,22,3,5,2
57,MALE,18,1,62,2,3,24,1,4.7,Not Subscribed,4,0,27,1,3,0
69,MALE,0,0,81,20,3,7,3,4.5,Not Subscribed,4,0,1,5,2,3
42,MALE,15,0,90,16,0,9,3,3.0,Not Subscribed,0,0,27,0,6,2
30,MALE,21,1,43,44,2,9,0,3.6,Not Subscribed,5,0,8,5,5,1
35,MALE,7,0,38,24,2,24,0,3.3,Not Subscribed,4,0,43,4,5,2
19,MALE,22,0,25,21,3,6,1,4.3,Not Subscribed,5,0,24,1,3,1
52,MALE,24,1,98,42,3,8,3,4.3,Not Subscribed,1,0,29,4,3,0
42,MALE,5,1,75,31,1,4,1,4.8,Not Subscribed,2,0,10,0,1,2
36,MALE,20,2,27,30,3,13,1,4.0,Not Subscribed,5,0,12,4,3,2
45,MALE,22,0,27,23,0,1,3,3.5,Not Subscribed,4,0,48,1,3,0
54,MALE,2,1,42,46,1,19,0,3.9,Not Subscribed,3,0,40,0,5,0
54,MALE,24,1,90,30,1,18,2,4.4,Not Subscribed,5,0,1,0,0,0
27,MALE,8,0,63,8,1,3,2,4.6,Not Subscribed,0,0,26,2,3,1
53,MALE,18,1,96,22,1,19,0,4.0,Not Subscribed,1,0,9,4,0,0
20,MALE,9,1,40,28,1,19,3,4.2,Not Subscribed,2,0,19,3,5,1
52,MALE,21,1,39,22,0,1,0,4.5,Not Subscribed,3,0,37,0,4,0
54,MALE,22,0,48,44,1,17,0,3.9,Not Subscribed,2,0,3,1,5,0
65,MALE,2,1,20,22,1,17,2,3.7,Not Subscribed,1,0,40,5,6,3
43,MALE,11,1,29,20,2,21,2,3.6,Not Subscribed,5,0,13,0,5,2
57,MALE,5,1,81,49,1,6,3,4.7,Not Subscribed,1,0,48,2,4,0
19,MALE,5,1,98,40,2,9,0,3.6,Not Subscribed,0,0,4,5,2,1
69,MALE,11,1,93,35,1,10,0,2.5,Not Subscribed,3,0,9,1,6,3
26,MALE,21,1,30,8,0,2,2,2.9,Not Subscribed,5,0,26,0,1,1
57,MALE,22,0,37,48,0,12,0,4.4,Not Subscribed,2,0,19,3,6,0
20,MALE,4,3,28,18,0,24,3,4.6,Not Subscribed,1,0,1,2,2,1
55,MALE,15,0,29,6,1,17,3,3.7,Not Subscribed,1,0,29,4,2,0
44,MALE,0,0,49,7,1,15,2,3.2,Not Subscribed,2,0,38,5,1,2
52,MALE,13,1,53,33,1,19,3,4.9,Not Subscribed,0,0,31,4,0,0
57,MALE,6,0,66,4,1,21,2,5.0,Not Subscribed,2,0,35,5,0,0
40,MALE,10,3,61,30,2,13,1,3.3,Not Subscribed,1,0,40,1,5,2
23,MALE,18,1,23,14,3,15,2,4.4,Not Subscribed,5,0,13,5,5,1
36,MALE,13,1,36,5,2,9,0,4.7,Not Subscribed,5,0,9,0,2,2
59,MALE,19,1,81,25,0,9,0,3.6,Not Subscribed,2,0,25,1,2,3
29,MALE,2,1,56,14,3,12,2,3.2,Not Subscribed,2,0,3,0,1,1
63,MALE,16,1,78,17,0,1,1,3.0,Not Subscribed,3,0,35,2,4,3
60,MALE,12,0,25,0,3,20,2,4.4,Not Subscribed,5,0,13,5,1,3
64,MALE,0,0,86,27,3,13,0,3.3,Not Subscribed,1,0,31,3,0,3
63,MALE,12,0,99,44,1,6,3,3.4,Not Subscribed,1,0,48,2,4,3
21,MALE,1,0,83,31,1,7,0,3.9,Not Subscribed,1,0,6,0,1,1
61,MALE,5,1,33,23,0,14,3,2.9,Not Subscribed,5,0,43,1,4,3
65,MALE,4,3,44,39,1,1,0,2.9,Not Subscribed,2,0,1,5,5,3
69,MALE,5,1,58,46,1,20,1,2.7,Not Subscribed,0,0,8,1,0,3
47,MALE,23,1,54,5,1,0,1,3.4,Not Subscribed,5,0,6,3,6,0
41,MALE,9,1,93,27,1,23,1,3.7,Not Subscribed,0,0,32,5,3,2
68,MALE,17,2,98,27,0,21,1,4.7,Not Subscribed,4,0,46,0,1,3
41,MALE,17,2,36,35,3,20,1,3.1,Not Subscribed,1,0,38,4,2,2
42,MALE,10,3,68,23,0,14,0,4.2,Not Subscribed,0,0,48,2,3,2
66,MALE,0,0,95,3,1,1,2,3.0,Not Subscribed,5,0,18,3,1,3
66,MALE,11,1,93,47,1,22,1,3.1,Not Subscribed,1,0,25,1,5,3
33,MALE,10,3,99,21,0,12,0,4.2,Not Subscribed,0,0,4,1,3,2
55,MALE,22,0,22,17,1,21,3,3.8,Not Subscribed,3,0,27,5,5,0
58,MALE,6,0,88,40,1,6,0,2.9,Not Subscribed,1,0,14,0,4,3
18,MALE,10,3,65,33,1,21,1,4.2,Not Subscribed,1,0,36,0,3,1
49,MALE,24,1,62,2,1,12,0,3.1,Not Subscribed,0,0,6,3,5,0
61,MALE,14,2,55,9,3,17,1,3.6,Not Subscribed,1,0,46,1,0,3
31,MALE,18,1,97,11,2,12,1,4.8,Not Subscribed,4,0,29,0,0,1
70,MALE,7,0,77,17,0,3,0,4.1,Not Subscribed,1,0,12,5,4,3
68,MALE,13,1,40,6,0,9,3,3.9,Not Subscribed,2,0,47,2,6,3
27,MALE,2,1,23,34,2,10,3,3.0,Not Subscribed,4,0,28,3,0,1
48,MALE,17,2,46,18,1,0,3,3.0,Not Subscribed,1,0,21,0,0,0
63,MALE,0,0,75,28,1,24,1,4.9,Not Subscribed,0,0,15,2,0,3
49,MALE,17,2,76,20,1,6,0,4.8,Not Subscribed,3,0,38,1,0,0
19,MALE,5,1,59,40,1,9,2,3.3,Not Subscribed,4,0,19,2,0,1
30,MALE,19,1,51,5,0,5,2,2.7,Not Subscribed,4,0,31,2,6,1
50,MALE,10,3,46,38,3,19,0,4.2,Not Subscribed,1,0,30,2,2,0
66,MALE,16,1,26,24,0,19,0,3.6,Not Subscribed,3,0,40,0,5,3
25,MALE,9,1,51,49,1,19,2,3.8,Not Subscribed,3,0,42,2,1,1
61,MALE,15,0,44,28,1,15,3,3.8,Not Subscribed,2,0,25,5,0,3
29,MALE,19,1,82,18,2,16,1,4.2,Not Subscribed,2,0,20,1,5,1
53,MALE,19,1,44,6,2,22,2,2.7,Not Subscribed,1,0,3,1,6,0
24,MALE,15,0,27,1,1,1,0,5.0,Not Subscribed,3,0,14,1,0,1
51,MALE,22,0,90,1,1,17,0,4.7,Not Subscribed,3,0,32,2,3,0
26,MALE,14,2,58,32,2,1,2,3.2,Not Subscribed,5,0,20,4,2,1
59,MALE,9,1,80,5,3,15,1,2.9,Not Subscribed,0,0,34,4,3,3
41,MALE,10,3,40,43,2,11,3,4.2,Not Subscribed,5,0,6,5,0,2
20,MALE,13,1,23,0,1,11,1,3.7,Not Subscribed,5,0,2,4,0,1
